t,s,vec_type,kind,class_id,h[0],h[1],h[2],h[3],h[4],h[5],h[6],h[7],h[8],h[9],h[10],h[11],h[12],h[13],h[14],h[15],h[16],h[17],h[18],h[19],h[20],h[21],h[22],h[23],h[24],h[25],h[26],h[27],h[28],h[29],h[30],h[31],h[32],h[33],h[34],h[35],h[36],h[37],h[38],h[39],h[40],h[41],h[42],h[43],h[44],h[45],h[46],h[47],h[48],h[49],h[50],h[51],h[52],h[53],h[54],h[55],h[56],h[57],h[58],h[59]
6,1,hs,bind,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.46540606021881104,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.3351728916168213,0.0,0.0,0.0,0.0,0.0,0.025651047006249428,0.0
7,-1,base,bind,1,2.54067325592041,5.205127716064453,4.787112236022949,6.513500213623047,8.228864669799805,3.175920009613037,7.629482269287109,3.6605560779571533,0.9994185566902161,6.790347576141357,-2.8614602088928223,-3.1726837158203125,0.7403558492660522,3.4383387565612793,13.838847160339355,5.626070976257324,9.617666244506836,2.224254846572876,0.1346951723098755,2.8112432956695557,-0.16782182455062866,8.261268615722656,1.8385106325149536,9.83784294128418,-0.5534870624542236,5.270930767059326,-1.86973237991333,-1.4100133180618286,1.4705840349197388,3.170100212097168,-2.2266557216644287,4.111473083496094,9.720765113830566,-1.6761529445648193,6.815258026123047,0.14433631300926208,11.385478973388672,6.333998203277588,12.754756927490234,4.162499904632568,9.090190887451172,-0.9194586277008057,7.480405807495117,6.983692646026611,0.1767563819885254,6.834624767303467,2.584831953048706,-1.355820894241333,0.8818859457969666,7.651456356048584,9.503235816955566,7.56483268737793,12.766722679138184,6.179602146148682,-0.3259679079055786,0.3174096941947937,7.805227279663086,-2.0918452739715576,-1.1139050722122192,4.89475679397583
7,0,hs,bind,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.1912873983383179,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5216138362884521,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.1600933074951172,0.19653038680553436,0.0,0.0,0.0,0.0,0.0,0.0
7,1,hs,bind,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.3968373537063599,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5574585199356079,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.2368993759155273,0.2219689041376114,0.0,0.0,0.0,0.0,0.0,0.0
8,-1,base,bind,1,2.041351079940796,6.343121528625488,6.648741245269775,9.09707260131836,7.87312126159668,3.545069932937622,7.63710880279541,8.008116722106934,3.8950533866882324,5.08450984954834,0.37141871452331543,-1.9908568859100342,2.3178553581237793,4.352313041687012,10.729988098144531,6.8105621337890625,8.027913093566895,3.6681487560272217,0.792702317237854,1.1444482803344727,-0.8692843914031982,8.283416748046875,3.6492762565612793,9.096231460571289,0.6790552735328674,6.110710620880127,-2.489600419998169,-1.396905779838562,0.4373650550842285,-0.9260162115097046,-1.5991636514663696,2.4302382469177246,9.664379119873047,-3.8054563999176025,7.651494979858398,-0.1670825183391571,11.941388130187988,8.832419395446777,11.13786792755127,4.604750156402588,11.641921997070312,0.05610644817352295,10.060262680053711,8.029735565185547,0.3189103603363037,8.562966346740723,6.104971885681152,1.2080786228179932,-2.9331202507019043,9.446219444274902,8.622173309326172,9.061433792114258,17.32624053955078,2.4054641723632812,4.773521423339844,-1.619678020477295,10.565313339233398,-0.9524707794189453,4.4837236404418945,7.357840538024902
8,0,hs,bind,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.09788376092910767,0.43742355704307556,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04839736968278885,0.0,0.0,0.0,0.0,0.04553564637899399,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6035208106040955,0.0,0.0,0.0,0.0,0.0,1.2270398139953613,0.0,0.0,0.0,0.0,0.0,0.1654069572687149,0.0
8,1,hs,bind,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.08853602409362793,0.8171094059944153,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.030894163995981216,0.0,0.0,0.0,0.0,0.1469331979751587,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5466076135635376,0.0,0.0,0.0,0.0,0.0,1.301279067993164,0.0,0.0,0.0,0.0,0.0,0.1546393483877182,0.0
9,-1,base,bind,3,2.034259796142578,6.943560600280762,5.2992048263549805,9.48868179321289,9.393462181091309,2.4790163040161133,8.098604202270508,1.6853680610656738,1.57389497756958,0.5748801231384277,-1.1983145475387573,0.28409087657928467,0.4873615503311157,4.171655178070068,11.481027603149414,2.153217315673828,8.49875545501709,-0.14395976066589355,0.0562533438205719,-0.6097317934036255,-0.7555862665176392,8.374967575073242,0.5933841466903687,9.713960647583008,-2.072007894515991,5.667121887207031,0.9781571626663208,-1.0596497058868408,4.796836853027344,-1.4249736070632935,6.270078182220459,-0.4967316687107086,8.87870979309082,-4.1952009201049805,8.027532577514648,3.892347812652588,12.276540756225586,6.758423805236816,11.674402236938477,2.0866875648498535,3.9672913551330566,-0.4033033847808838,10.133130073547363,8.681713104248047,-0.8014265298843384,7.405303955078125,-0.47909313440322876,5.450376987457275,-0.13317883014678955,8.005314826965332,10.945887565612793,8.797943115234375,11.795099258422852,0.762366771697998,4.056460380554199,-0.3426221013069153,10.215533256530762,-0.33682361245155334,-2.209568738937378,6.931783199310303
9,0,hs,bind,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.41436758637428284,0.0,0.8667667508125305,0.0,0.0,0.0,0.0,0.260360449552536,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8134567737579346,0.0,0.0,0.0,0.0,1.134779453277588,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9,1,hs,bind,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.37012165784835815,0.0,1.0383037328720093,0.0,0.0,0.0,0.0,0.2161092460155487,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7490971088409424,0.0,0.0,0.0,0.0,1.2218049764633179,0.0,0.0,0.0,0.0,0.0,0.0,0.0
