t,s,vec_type,kind,class_id,h[0],h[1],h[2],h[3],h[4],h[5],h[6],h[7],h[8],h[9],h[10],h[11],h[12],h[13],h[14],h[15],h[16],h[17],h[18],h[19],h[20],h[21],h[22],h[23],h[24],h[25],h[26],h[27],h[28],h[29],h[30],h[31],h[32],h[33],h[34],h[35],h[36],h[37],h[38],h[39],h[40],h[41],h[42],h[43],h[44],h[45],h[46],h[47],h[48],h[49],h[50],h[51],h[52],h[53],h[54],h[55],h[56],h[57],h[58],h[59]
3,0,hs,bind,2,0.0,0.0,0.0,0.0,0.17547211050987244,0.0,0.0,0.0,0.11307872831821442,0.0,0.0,0.0,0.0,0.02615465223789215,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1156979352235794,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7585306167602539,0.0,0.0,0.7591245770454407,0.0,0.030373090878129005,0.0,0.0,0.0,0.0,0.0
3,1,hs,bind,2,0.0,0.0,0.0,0.0,0.18863952159881592,0.0,0.0,0.0,0.10951846837997437,0.0,0.0,0.0,0.0,0.021579453721642494,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.11038066446781158,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7476834654808044,0.0,0.0,0.8547124862670898,0.0,0.017884552478790283,0.0,0.0,0.0,0.0,0.0
4,-1,base,bind,2,-0.5485000014305115,3.5066161155700684,9.066299438476562,-0.17713487148284912,7.22529935836792,3.921116828918457,2.9129395484924316,1.565536618232727,3.2974696159362793,-0.12765300273895264,-1.77134108543396,3.4459152221679688,1.9345464706420898,-0.58180171251297,5.365952491760254,-0.29997313022613525,1.8091312646865845,6.363683700561523,-0.07740652561187744,4.480404853820801,1.3159692287445068,0.7523334622383118,-0.17789554595947266,1.8506096601486206,1.5879360437393188,0.026949942111968994,1.3778133392333984,3.6797401905059814,6.686250686645508,-0.0019898414611816406,3.6704063415527344,1.392670750617981,0.5195814371109009,0.425362765789032,1.8300566673278809,-0.35552656650543213,-1.0928839445114136,2.165828227996826,3.7532904148101807,6.4304304122924805,-0.5914673209190369,-1.2992401123046875,1.187364935874939,0.5911332964897156,1.9937363862991333,2.190251588821411,-0.6049713492393494,0.9687228202819824,0.13656723499298096,0.18239545822143555,5.731391906738281,6.817717552185059,11.23366928100586,5.843179225921631,2.6405467987060547,2.261234760284424,3.216224193572998,0.6638491153717041,0.01740260422229767,2.992438793182373
4,0,hs,bind,2,0.0,0.001766322529874742,0.0,0.0,0.3150615096092224,0.5136357545852661,0.0,0.0,0.2754170596599579,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.236926794052124,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4,1,hs,bind,2,0.0,0.015133893117308617,0.0,0.0,0.34707286953926086,0.5078626871109009,0.010524562560021877,0.0,0.25311222672462463,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03412584587931633,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.6457562446594238,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5,-1,base,bind,3,1.6850301027297974,3.1874606609344482,1.541285514831543,-1.3454426527023315,7.1019287109375,-1.9920580387115479,4.091429710388184,0.2998976707458496,1.2199335098266602,10.366514205932617,0.14937686920166016,1.6748476028442383,-0.49161767959594727,-1.066431999206543,7.951550483703613,3.2205538749694824,5.305576324462891,2.554671049118042,-1.093432903289795,0.2180166244506836,-3.4773948192596436,5.466312885284424,10.751848220825195,6.892409324645996,6.2710185050964355,3.7702388763427734,-1.0604968070983887,-0.41113734245300293,2.2429232597351074,12.188950538635254,-2.220092535018921,6.935476779937744,1.3629093170166016,5.404219150543213,3.8974947929382324,7.308484077453613,-0.2828349471092224,6.642578601837158,2.775815725326538,5.962329387664795,-3.760796546936035,2.239813804626465,11.115955352783203,5.696991920471191,6.717996597290039,4.715845584869385,7.200510501861572,4.238687515258789,2.0285985469818115,-0.7157078981399536,3.8698172569274902,3.114528179168701,12.556658744812012,7.82265567779541,2.1950392723083496,0.8878724575042725,3.5570149421691895,9.78021240234375,6.446976184844971,4.842607498168945
5,0,hs,bind,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02166607789695263,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.08277921378612518,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6390464305877686,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7282061576843262,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5,1,hs,bind,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.014782086946070194,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.07309654355049133,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.637401282787323,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8963574171066284,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6,-1,base,bind,0,-0.6080058813095093,5.1886491775512695,-0.7084317207336426,-2.381559371948242,6.968991756439209,-0.12939345836639404,6.072441101074219,2.820143222808838,-3.9211349487304688,1.962084174156189,-0.6779953241348267,3.032259941101074,4.406099319458008,0.207666277885437,-5.8805389404296875,1.1447687149047852,-0.7339611053466797,-0.6515448093414307,4.3944196701049805,3.294779062271118,-0.2116684913635254,2.6135425567626953,3.697835922241211,4.526258945465088,3.94509220123291,1.2592437267303467,3.3677730560302734,4.578938007354736,5.425235271453857,1.3204624652862549,5.581801414489746,4.390589714050293,4.446386337280273,4.9183244705200195,-1.0344271659851074,1.428361177444458,4.137810230255127,3.4412717819213867,-0.863194465637207,3.6334967613220215,0.6587992310523987,3.350647211074829,0.6133463382720947,0.6227694153785706,3.813201665878296,2.067413091659546,3.1486289501190186,0.8317539691925049,-2.1346921920776367,0.5289881229400635,4.400160789489746,4.458738327026367,13.215347290039062,2.1935644149780273,-2.563265085220337,6.88214111328125,0.09537570178508759,1.983521580696106,-0.17005805671215057,3.195751428604126
6,0,hs,bind,0,0.0,0.21333767473697662,0.0,0.0,0.19116728007793427,0.0,0.35064810514450073,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.42266252636909485,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3580617904663086,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.3787715435028076,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6,1,hs,bind,0,0.0,0.1758245825767517,0.0,0.0,0.22753645479679108,0.0,0.30689841508865356,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3310214579105377,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4114920198917389,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.002380609512329,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7,-1,base,bind,1,2.067748546600342,4.421605587005615,10.842924118041992,1.4945863485336304,5.736804008483887,4.799798488616943,-1.4910991191864014,2.8466625213623047,3.76192307472229,5.409714698791504,-0.8614611625671387,1.162339687347412,1.4820144176483154,1.97426176071167,2.512158155441284,-2.745864152908325,6.267232894897461,-0.44178175926208496,-3.731349468231201,8.303999900817871,-5.233123779296875,3.4699435234069824,3.6241025924682617,6.220210552215576,5.868999004364014,3.264617919921875,-1.6072583198547363,4.331148147583008,2.0766665935516357,2.702479362487793,-0.5120491981506348,4.854884624481201,-6.360016822814941,-0.49606233835220337,0.9299764037132263,1.2106257677078247,8.311633110046387,5.167380332946777,4.629800796508789,5.50101375579834,-0.19851309061050415,3.0314793586730957,0.25600767135620117,2.777721881866455,2.448554277420044,4.405945301055908,1.8926100730895996,3.287299394607544,4.627279758453369,2.4961776733398438,6.414089202880859,4.487184047698975,13.395626068115234,10.228055953979492,2.362959384918213,0.6678832769393921,5.766361236572266,-0.24168896675109863,0.9656429886817932,3.14342999458313
7,0,hs,bind,1,0.0,0.0,0.0,0.0,0.0,0.448221892118454,0.0,0.0,0.20352880656719208,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6564791202545166,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.467976450920105,0.01963372528553009,0.0,0.0,1.0465515851974487,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7,1,hs,bind,1,0.0,0.0,0.0,0.0,0.0,0.473859965801239,0.0,0.0,0.2032245248556137,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5581663250923157,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.46010833978652954,0.03485790640115738,0.0,0.0,1.4050158262252808,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8,-1,base,bind,1,-0.6504458785057068,2.7466588020324707,2.573441505432129,-1.455797791481018,7.852960586547852,1.830596923828125,2.4955148696899414,2.448936939239502,1.9232972860336304,6.083321571350098,4.721227645874023,6.171629428863525,-3.611563205718994,2.1421315670013428,10.378900527954102,0.3435966968536377,0.49943819642066956,3.582320213317871,-3.5779082775115967,3.0459749698638916,-2.8493499755859375,1.359102725982666,6.254672527313232,7.0743818283081055,4.523448467254639,-0.4165131449699402,-1.2675392627716064,0.08659982681274414,8.212762832641602,2.3606960773468018,3.1824216842651367,4.764703273773193,2.411224603652954,0.5714137554168701,-3.481522798538208,1.401695966720581,0.32933419942855835,5.267663955688477,2.3766355514526367,6.220767974853516,0.038929283618927,0.34993839263916016,1.8819599151611328,0.37404465675354004,7.81072998046875,2.3347315788269043,1.846984624862671,1.3217586278915405,-0.932170569896698,-0.9994653463363647,3.1443533897399902,5.398881912231445,11.336902618408203,9.470011711120605,0.559499979019165,2.2386107444763184,1.9405852556228638,4.313776969909668,0.20337791740894318,3.5094354152679443
8,0,hs,bind,1,0.0,0.0,0.0,0.0,0.2008320391178131,0.0,0.0,0.0,0.0029335205908864737,0.0,0.5794588923454285,0.0,0.0,0.007592539768666029,0.9579072594642639,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9017172455787659,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8,1,hs,bind,1,0.0,0.0,0.0,0.0,0.21175464987754822,0.0,0.0,0.0,0.011659828014671803,0.0,0.5523461103439331,0.0,0.0,0.0,0.8858784437179565,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.143637776374817,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9,-1,base,bind,3,1.820473551750183,2.8113925457000732,5.002951622009277,2.0573086738586426,6.661811828613281,2.1045098304748535,-1.3480448722839355,0.8362390995025635,6.678556442260742,1.2863497734069824,-3.4558441638946533,4.480653762817383,2.3617241382598877,-0.11623448133468628,2.08792781829834,6.21978235244751,0.10273107886314392,4.813015937805176,-0.6437556147575378,3.1199612617492676,5.067766189575195,-0.772898256778717,2.0911049842834473,-0.8918939828872681,-0.9888097047805786,0.7729506492614746,-4.817293167114258,1.018972396850586,6.550467491149902,-0.021144628524780273,5.816178321838379,1.3810032606124878,5.869477272033691,-0.40134698152542114,1.503431797027588,2.9321603775024414,-4.180161952972412,-1.2146413326263428,2.211500406265259,3.933316469192505,2.138848304748535,1.4107413291931152,13.081247329711914,0.7371600270271301,3.011779546737671,0.911581814289093,-0.7850019335746765,-0.4616774618625641,0.9577195644378662,0.13630354404449463,5.257369518280029,3.8250601291656494,16.73316764831543,5.796994209289551,2.6975979804992676,1.3232100009918213,0.4551153779029846,5.492510795593262,0.0938279777765274,2.9306018352508545
9,0,hs,bind,3,0.02276531234383583,0.0,0.0,0.038629863411188126,0.039320871233940125,0.04651448875665665,0.0,0.0,0.6597074270248413,0.0,0.0,0.0,0.0,0.0,0.0,0.7894214391708374,0.0,0.0,0.0,0.0,0.7076088786125183,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02510136552155018,0.0,1.2492538690567017,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.593929648399353,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9,1,hs,bind,3,0.006806505378335714,0.0,0.0,0.01790321059525013,0.04883718863129616,0.12897349894046783,0.0,0.0,0.6117799878120422,0.0,0.0,0.0,0.0,0.0,0.0,0.6902363896369934,0.0,0.0,0.0,0.0,0.6136684417724609,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0044670794159173965,0.0,1.1245440244674683,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0216236114501953,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10,-1,base,bind,3,-1.5632599592208862,1.9793691635131836,-2.305314064025879,1.8015979528427124,11.562628746032715,3.6654229164123535,3.772955894470215,1.7883124351501465,-0.3081367015838623,7.814238548278809,4.594198226928711,5.8771748542785645,6.287514686584473,3.3643486499786377,8.28628158569336,2.796172618865967,3.145390033721924,0.4879782199859619,-0.8822407722473145,2.0350160598754883,-1.9236631393432617,4.416240215301514,9.357629776000977,2.8252506256103516,4.594647407531738,6.670248031616211,-1.8811922073364258,1.994532585144043,-0.20571684837341309,8.918035507202148,6.918282508850098,4.1109299659729,6.824135780334473,5.727550029754639,3.914553642272949,11.063658714294434,1.7537033557891846,3.540525436401367,1.3245670795440674,2.035665988922119,-2.3314850330352783,3.165894031524658,8.540404319763184,5.84698486328125,3.7079825401306152,4.252861022949219,6.434375286102295,2.883160352706909,0.2634599208831787,0.36059725284576416,7.298398971557617,2.5473573207855225,17.653533935546875,2.6764395236968994,9.959664344787598,4.472381114959717,1.4373427629470825,11.120121955871582,4.228301525115967,5.903504371643066
10,0,hs,bind,3,0.0,0.0,0.0,0.0,0.35288068652153015,0.006967483088374138,0.0,0.0,0.0,0.0,0.1834990382194519,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.002945952583104372,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.22402741014957428,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.32674241065979,0.0,0.3351777195930481,0.0,0.0,0.0,0.0,0.0
10,1,hs,bind,3,0.0,0.0,0.0,0.0,0.24711883068084717,0.17880263924598694,0.0,0.0,0.0,0.0,0.15871377289295197,0.0,0.0,0.0,0.0,0.028068749234080315,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.33225464820861816,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.400932550430298,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11,-1,base,bind,2,3.7513179779052734,2.444180488586426,5.438750743865967,4.4870500564575195,6.9558210372924805,4.020522594451904,1.6966992616653442,-0.7378437519073486,1.0088831186294556,8.259598731994629,-1.6037288904190063,2.670332908630371,3.031479597091675,3.173809051513672,2.275585889816284,1.9869027137756348,5.885302543640137,0.6669028997421265,-4.611288547515869,7.160221099853516,-1.6478945016860962,3.885324001312256,5.498449325561523,3.6819615364074707,3.692918300628662,4.483746528625488,-1.293257474899292,-1.7350380420684814,-4.981767654418945,3.2376742362976074,1.07381010055542,5.596097469329834,-2.137695074081421,-0.4256213307380676,-0.015292584896087646,4.642098903656006,2.5963685512542725,1.5858559608459473,5.3667683601379395,-1.287642002105713,0.4114907383918762,10.406875610351562,7.59628438949585,4.261425018310547,4.707399368286133,2.167722225189209,4.7717485427856445,4.940551280975342,2.147519826889038,2.8098511695861816,7.274473190307617,5.0843329429626465,15.758337020874023,9.006697654724121,3.5657906532287598,-3.0382132530212402,4.200277805328369,4.609394073486328,4.407009601593018,-0.13475894927978516
11,0,hs,bind,2,0.19763630628585815,0.0,0.0,0.300082802772522,0.0,0.26295965909957886,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.11625830084085464,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.27738916873931885,0.0,0.0,0.0,0.0,0.0,0.0,0.047798339277505875,0.0,0.0,1.3208562135696411,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11,1,hs,bind,2,0.09039699286222458,0.0,0.0,0.1472804993391037,0.0,0.3829708993434906,0.0,0.0,0.025593258440494537,0.0,0.0,0.0,0.0,0.018006596714258194,0.0,0.0587388277053833,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3622455596923828,0.0,0.0,0.0,0.0,0.0,0.03878563642501831,0.04180779680609703,0.0,0.0,2.629814386367798,0.0,0.0,0.0,0.0,0.0,0.0,0.0
